id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
4379,3991,2015-12-18 00:00:00,513,0,0,513,2559.87,0,0,2559.87
4380,3991,2016-01-16 00:00:00,495,40,7,542,2470.05,299.6,56.84,2826.49
4381,3991,2016-02-15 00:00:00,495,0,20,515,2470.05,0,162.4,2632.45
4382,3991,2016-03-16 00:00:00,445,0,16,461,2220.55,0,129.92,2350.47
4383,3991,2016-04-15 00:00:00,502,0,8,510,2504.98,0,64.96,2569.94
4384,3991,2016-05-14 00:00:00,507,0,0,507,2529.93,0,0,2529.93
4385,3991,2016-06-13 00:00:00,503,15,46,564,2509.97,112.35,373.52,2995.84
4386,3991,2016-07-13 00:00:00,514,230,10,754,2564.86,1722.7,81.2,4368.76
4387,3991,2016-08-11 00:00:00,508,6,15,529,2534.92,44.94,121.8,2701.66
4388,3991,2016-09-10 00:00:00,601,14,28,643,2998.99,104.86,227.36,3331.21
4389,3991,2016-10-09 00:00:00,495,24,86,605,2470.05,179.76,698.32,3348.13
4390,3991,2016-11-07 00:00:00,498,0,0,498,2485.02,0,0,2485.02
4391,3991,2016-12-06 00:00:00,517,9,0,526,2579.83,67.41,0,2647.24
4392,4001,2014-12-10 00:00:00,0,18,172,190,0,134.82,1396.64,1531.46
4393,4001,2015-01-08 00:00:00,136,0,19,155,678.64,0,154.28,832.92
4394,4001,2015-03-09 00:00:00,114,0,20,134,568.86,0,162.4,731.26
4395,4001,2015-04-07 00:00:00,142,21,0,163,708.58,157.29,0,865.87
4396,4001,2015-05-06 00:00:00,228,5,11,244,1137.72,37.45,89.32,1264.49
4397,4001,2015-06-04 00:00:00,160,28,1,189,798.4,209.72,8.12,1016.24
4398,4001,2015-07-03 00:00:00,200,4,0,204,998,29.96,0,1027.96
4399,4001,2015-08-02 00:00:00,149,16,21,186,743.51,119.84,170.52,1033.87
4400,4011,2014-12-21 00:00:00,97,115,11,223,484.03,861.35,89.32,1434.7
4401,4011,2015-01-19 00:00:00,94,37,26,157,469.06,277.13,211.12,957.31
4402,4011,2015-02-18 00:00:00,95,29,20,144,474.05,217.21,162.4,853.66
4403,4011,2015-03-19 00:00:00,139,31,23,193,693.61,232.19,186.76,1112.56
4404,4011,2015-04-18 00:00:00,108,14,0,122,538.92,104.86,0,643.78
4405,4011,2015-05-17 00:00:00,0,7,39,46,0,52.43,316.68,369.11
4406,4011,2015-06-16 00:00:00,87,31,0,118,434.13,232.19,0,666.32
4407,4011,2015-07-15 00:00:00,87,66,34,187,434.13,494.34,276.08,1204.55
4408,4011,2015-08-13 00:00:00,92,8,24,124,459.08,59.92,194.88,713.88
4409,4011,2015-09-12 00:00:00,88,105,31,224,439.12,786.45,251.72,1477.29
4410,4011,2015-10-12 00:00:00,119,0,8,127,593.81,0,64.96,658.77
4411,4011,2015-11-11 00:00:00,0,6,29,35,0,44.94,235.48,280.42
4412,4011,2015-12-11 00:00:00,80,31,28,139,399.2,232.19,227.36,858.75
4413,4011,2016-01-10 00:00:00,103,0,22,125,513.97,0,178.64,692.61
4414,4011,2016-02-09 00:00:00,117,35,27,179,583.83,262.15,219.24,1065.22
4415,4011,2016-03-10 00:00:00,26,22,2155,2203,129.74,164.78,17498.6,17793.12
4416,4011,2016-04-09 00:00:00,100,6,30,136,499,44.94,243.6,787.54
4417,4021,2016-06-13 00:00:00,142,0,3,145,708.58,0,24.36,732.94
4418,4021,2016-07-12 00:00:00,161,31,23,215,803.39,232.19,186.76,1222.34
4419,4021,2016-08-10 00:00:00,183,35,2,220,913.17,262.15,16.24,1191.56
4420,4021,2016-09-09 00:00:00,147,10,25,182,733.53,74.9,203,1011.43
4421,4021,2016-10-08 00:00:00,182,10,82,274,908.18,74.9,665.84,1648.92
4422,4021,2016-11-07 00:00:00,147,14,26,187,733.53,104.86,211.12,1049.51
4423,4021,2016-12-07 00:00:00,149,5,16,170,743.51,37.45,129.92,910.88
4424,4031,2014-12-04 00:00:00,300,23,0,323,1497,172.27,0,1669.27
4425,4031,2015-01-03 00:00:00,312,30,27,369,1556.88,224.7,219.24,2000.82
4426,4031,2015-02-02 00:00:00,308,45,6,359,1536.92,337.05,48.72,1922.69
4427,4031,2015-03-04 00:00:00,295,17,7,319,1472.05,127.33,56.84,1656.22
4428,4031,2015-05-03 00:00:00,246,18,0,264,1227.54,134.82,0,1362.36
4429,4031,2015-06-01 00:00:00,281,68,12,361,1402.19,509.32,97.44,2008.95
4430,4031,2015-07-01 00:00:00,339,22,12,373,1691.61,164.78,97.44,1953.83
4431,4031,2015-07-31 00:00:00,315,21,27,363,1571.85,157.29,219.24,1948.38
4432,4031,2015-08-29 00:00:00,279,28,20,327,1392.21,209.72,162.4,1764.33
4433,4031,2015-09-27 00:00:00,299,67,4,370,1492.01,501.83,32.48,2026.32
4434,4031,2015-10-26 00:00:00,296,43,20,359,1477.04,322.07,162.4,1961.51
4435,4031,2015-11-25 00:00:00,298,22,10,330,1487.02,164.78,81.2,1733
4436,4031,2015-12-25 00:00:00,302,11,8,321,1506.98,82.39,64.96,1654.33
4437,4031,2016-01-23 00:00:00,311,52,9,372,1551.89,389.48,73.08,2014.45
4438,4031,2016-02-21 00:00:00,317,9,14,340,1581.83,67.41,113.68,1762.92
4439,4031,2016-03-22 00:00:00,348,44,0,392,1736.52,329.56,0,2066.08
4440,4031,2016-04-21 00:00:00,362,45,21,428,1806.38,337.05,170.52,2313.95
4441,4031,2016-05-20 00:00:00,311,46,30,387,1551.89,344.54,243.6,2140.03
4442,4031,2016-06-18 00:00:00,342,19,17,378,1706.58,142.31,138.04,1986.93
4443,4031,2016-07-18 00:00:00,289,37,22,348,1442.11,277.13,178.64,1897.88
4444,4031,2016-08-16 00:00:00,294,24,9,327,1467.06,179.76,73.08,1719.9
4445,4031,2016-09-15 00:00:00,291,49,25,365,1452.09,367.01,203,2022.1
4446,4031,2016-10-14 00:00:00,317,22,13,352,1581.83,164.78,105.56,1852.17
4447,4031,2016-11-13 00:00:00,252,28,37,317,1257.48,209.72,300.44,1767.64
4448,4031,2016-12-12 00:00:00,303,34,0,337,1511.97,254.66,0,1766.63
4449,4041,2016-09-05 00:00:00,102,43,21,166,508.98,322.07,170.52,1001.57
4450,4051,2014-12-26 00:00:00,100,32,30,162,499,239.68,243.6,982.28
4451,4051,2015-01-25 00:00:00,98,49,40,187,489.02,367.01,324.8,1180.83
4452,4051,2015-02-24 00:00:00,0,33,436,469,0,247.17,3540.32,3787.49
4453,4051,2015-03-26 00:00:00,100,0,16,116,499,0,129.92,628.92
4454,4051,2015-04-24 00:00:00,76,0,26,102,379.24,0,211.12,590.36
4455,4051,2015-05-24 00:00:00,119,0,33,152,593.81,0,267.96,861.77
4456,4051,2015-06-23 00:00:00,102,36,24,162,508.98,269.64,194.88,973.5
4457,4051,2015-07-22 00:00:00,117,0,29,146,583.83,0,235.48,819.31
4458,4051,2015-08-20 00:00:00,113,236,30,379,563.87,1767.64,243.6,2575.11
4459,4051,2015-09-19 00:00:00,116,14,21,151,578.84,104.86,170.52,854.22
4460,4061,2016-03-14 00:00:00,486,11,23,520,2425.14,82.39,186.76,2694.29
4461,4061,2016-04-13 00:00:00,481,0,7,488,2400.19,0,56.84,2457.03
4462,4061,2016-05-12 00:00:00,481,6,3,490,2400.19,44.94,24.36,2469.49
4463,4061,2016-06-10 00:00:00,494,0,47,541,2465.06,0,381.64,2846.7
4464,4061,2016-07-09 00:00:00,468,0,10,478,2335.32,0,81.2,2416.52
4465,4061,2016-08-08 00:00:00,499,0,4,503,2490.01,0,32.48,2522.49
4466,4061,2016-09-06 00:00:00,504,6,212,722,2514.96,44.94,1721.44,4281.34
4467,4061,2016-10-05 00:00:00,506,18,33,557,2524.94,134.82,267.96,2927.72
4468,4061,2016-11-03 00:00:00,513,16,30,559,2559.87,119.84,243.6,2923.31
4469,4061,2016-12-02 00:00:00,466,120,49,635,2325.34,898.8,397.88,3622.02
4470,4061,2016-12-31 00:00:00,512,0,0,512,2554.88,0,0,2554.88
4471,4071,2014-12-27 00:00:00,306,45,27,378,1526.94,337.05,219.24,2083.23
4472,4071,2015-01-25 00:00:00,311,41,16,368,1551.89,307.09,129.92,1988.9
4473,4071,2015-02-23 00:00:00,316,21,0,337,1576.84,157.29,0,1734.13
4474,4071,2015-03-25 00:00:00,292,9,0,301,1457.08,67.41,0,1524.49
4475,4071,2015-04-24 00:00:00,283,19,44,346,1412.17,142.31,357.28,1911.76
4476,4071,2015-05-24 00:00:00,294,17,147,458,1467.06,127.33,1193.64,2788.03
4477,4071,2015-06-23 00:00:00,319,0,94,413,1591.81,0,763.28,2355.09
4478,4071,2015-07-22 00:00:00,0,2,23,25,0,14.98,186.76,201.74
4479,4071,2015-08-20 00:00:00,288,31,18,337,1437.12,232.19,146.16,1815.47
4480,4071,2015-09-18 00:00:00,292,32,0,324,1457.08,239.68,0,1696.76
4481,4071,2015-10-17 00:00:00,307,30,0,337,1531.93,224.7,0,1756.63
4482,4071,2015-11-16 00:00:00,300,50,16,366,1497,374.5,129.92,2001.42
4483,4071,2015-12-15 00:00:00,277,38,22,337,1382.23,284.62,178.64,1845.49
4484,4071,2016-01-14 00:00:00,301,15,94,410,1501.99,112.35,763.28,2377.62
4485,4071,2016-02-13 00:00:00,311,55,28,394,1551.89,411.95,227.36,2191.2
4486,4071,2016-03-13 00:00:00,417,30,20,467,2080.83,224.7,162.4,2467.93
4487,4071,2016-04-12 00:00:00,276,22,0,298,1377.24,164.78,0,1542.02
4488,4071,2016-05-11 00:00:00,304,22,21,347,1516.96,164.78,170.52,1852.26
4489,4071,2016-06-10 00:00:00,291,26,0,317,1452.09,194.74,0,1646.83
4490,4071,2016-07-10 00:00:00,335,23,6,364,1671.65,172.27,48.72,1892.64
4491,4071,2016-08-08 00:00:00,311,24,39,374,1551.89,179.76,316.68,2048.33
4492,4071,2016-09-07 00:00:00,290,6,18,314,1447.1,44.94,146.16,1638.2
4493,4071,2016-10-07 00:00:00,267,25,27,319,1332.33,187.25,219.24,1738.82
4494,4071,2016-11-06 00:00:00,301,39,86,426,1501.99,292.11,698.32,2492.42
4495,4071,2016-12-06 00:00:00,274,5,0,279,1367.26,37.45,0,1404.71
4496,4081,2014-12-24 00:00:00,505,5,0,510,2519.95,37.45,0,2557.4
4497,4081,2015-01-23 00:00:00,448,4,12,464,2235.52,29.96,97.44,2362.92
4498,4081,2015-02-22 00:00:00,495,20,10,525,2470.05,149.8,81.2,2701.05
4499,4081,2015-03-23 00:00:00,522,12,14,548,2604.78,89.88,113.68,2808.34
4500,4081,2015-04-21 00:00:00,495,48,8,551,2470.05,359.52,64.96,2894.53
4501,4081,2015-05-20 00:00:00,919,10,29,958,4585.81,74.9,235.48,4896.19
4502,4081,2015-06-18 00:00:00,497,0,29,526,2480.03,0,235.48,2715.51
4503,4081,2015-07-17 00:00:00,498,11,34,543,2485.02,82.39,276.08,2843.49
4504,4081,2015-08-15 00:00:00,541,18,9,568,2699.59,134.82,73.08,2907.49
4505,4081,2015-09-13 00:00:00,267,2,20,289,1332.33,14.98,162.4,1509.71
4506,4081,2015-10-12 00:00:00,436,23,0,459,2175.64,172.27,0,2347.91
4507,4081,2015-11-11 00:00:00,510,163,9,682,2544.9,1220.87,73.08,3838.85
4508,4081,2015-12-11 00:00:00,504,2,0,506,2514.96,14.98,0,2529.94
4509,4081,2016-01-09 00:00:00,493,27,0,520,2460.07,202.23,0,2662.3
4510,4081,2016-02-07 00:00:00,512,17,17,546,2554.88,127.33,138.04,2820.25
4511,4081,2016-03-08 00:00:00,538,4,6,548,2684.62,29.96,48.72,2763.3
4512,4081,2016-04-06 00:00:00,503,9,0,512,2509.97,67.41,0,2577.38
4513,4081,2016-05-06 00:00:00,505,6,42,553,2519.95,44.94,341.04,2905.93
4514,4081,2016-06-05 00:00:00,519,0,8,527,2589.81,0,64.96,2654.77
4515,4081,2016-07-05 00:00:00,549,17,8,574,2739.51,127.33,64.96,2931.8
4516,4081,2016-08-03 00:00:00,476,0,0,476,2375.24,0,0,2375.24
4517,4081,2016-10-01 00:00:00,344,0,13,357,1716.56,0,105.56,1822.12
4518,4081,2016-10-30 00:00:00,527,4,3,534,2629.73,29.96,24.36,2684.05
4519,4081,2016-11-29 00:00:00,493,20,0,513,2460.07,149.8,0,2609.87
4520,4081,2016-12-28 00:00:00,472,0,0,472,2355.28,0,0,2355.28
4521,4091,2014-12-22 00:00:00,497,6,1,504,2480.03,44.94,8.12,2533.09
4522,4091,2015-01-20 00:00:00,564,0,7,571,2814.36,0,56.84,2871.2
4523,4091,2015-02-19 00:00:00,454,37,10,501,2265.46,277.13,81.2,2623.79
4524,4091,2015-03-21 00:00:00,499,0,2,501,2490.01,0,16.24,2506.25
4525,4091,2015-04-19 00:00:00,502,12,15,529,2504.98,89.88,121.8,2716.66
4526,4091,2015-05-19 00:00:00,517,5,35,557,2579.83,37.45,284.2,2901.48
4527,4091,2015-06-17 00:00:00,509,34,13,556,2539.91,254.66,105.56,2900.13
4528,4091,2015-07-17 00:00:00,512,12,41,565,2554.88,89.88,332.92,2977.68
4529,4091,2015-08-15 00:00:00,500,0,10,510,2495,0,81.2,2576.2
4530,4091,2015-09-13 00:00:00,790,0,1,791,3942.1,0,8.12,3950.22
4531,4091,2015-10-12 00:00:00,505,0,14,519,2519.95,0,113.68,2633.63
4532,4091,2015-11-11 00:00:00,493,4,4,501,2460.07,29.96,32.48,2522.51
4533,4091,2015-12-11 00:00:00,499,14,0,513,2490.01,104.86,0,2594.87
4534,4091,2016-01-09 00:00:00,491,27,0,518,2450.09,202.23,0,2652.32
4535,4091,2016-02-08 00:00:00,505,6,16,527,2519.95,44.94,129.92,2694.81
4536,4091,2016-03-09 00:00:00,506,18,0,524,2524.94,134.82,0,2659.76
4537,4091,2016-04-07 00:00:00,521,0,0,521,2599.79,0,0,2599.79
4538,4101,2016-11-07 00:00:00,83,0,29,112,414.17,0,235.48,649.65
4539,4101,2016-12-07 00:00:00,92,26,16,134,459.08,194.74,129.92,783.74
4540,4111,2014-12-16 00:00:00,144,18,1102,1264,718.56,134.82,8948.24,9801.62
4541,4111,2015-01-15 00:00:00,171,0,5,176,853.29,0,40.6,893.89
4542,4111,2015-02-14 00:00:00,100,0,16,116,499,0,129.92,628.92
4543,4111,2015-03-15 00:00:00,67,25,54,146,334.33,187.25,438.48,960.06
4544,4111,2015-04-14 00:00:00,162,0,7,169,808.38,0,56.84,865.22
4545,4111,2015-05-14 00:00:00,145,15,0,160,723.55,112.35,0,835.9
4546,4111,2015-06-12 00:00:00,160,45,10,215,798.4,337.05,81.2,1216.65
4547,4111,2015-07-11 00:00:00,242,7,0,249,1207.58,52.43,0,1260.01
4548,4111,2015-08-10 00:00:00,155,0,5,160,773.45,0,40.6,814.05
4549,4121,2014-12-08 00:00:00,324,28,18,370,1616.76,209.72,146.16,1972.64
4550,4121,2015-01-07 00:00:00,305,10,259,574,1521.95,74.9,2103.08,3699.93
4551,4121,2015-02-05 00:00:00,300,17,67,384,1497,127.33,544.04,2168.37
4552,4121,2015-03-06 00:00:00,236,24,23,283,1177.64,179.76,186.76,1544.16
4553,4121,2015-04-05 00:00:00,293,22,27,342,1462.07,164.78,219.24,1846.09
4554,4121,2015-05-04 00:00:00,310,0,11,321,1546.9,0,89.32,1636.22
4555,4121,2015-06-03 00:00:00,299,38,44,381,1492.01,284.62,357.28,2133.91
4556,4121,2015-07-03 00:00:00,285,24,24,333,1422.15,179.76,194.88,1796.79
4557,4121,2015-08-02 00:00:00,310,26,9,345,1546.9,194.74,73.08,1814.72
4558,4121,2015-08-31 00:00:00,297,89,29,415,1482.03,666.61,235.48,2384.12
4559,4121,2015-09-30 00:00:00,275,39,10,324,1372.25,292.11,81.2,1745.56
4560,4121,2015-10-30 00:00:00,300,67,4,371,1497,501.83,32.48,2031.31
4561,4121,2015-11-28 00:00:00,300,30,0,330,1497,224.7,0,1721.7
4562,4121,2015-12-27 00:00:00,307,12,0,319,1531.93,89.88,0,1621.81
4563,4121,2016-01-25 00:00:00,289,35,15,339,1442.11,262.15,121.8,1826.06
4564,4121,2016-02-24 00:00:00,292,16,25,333,1457.08,119.84,203,1779.92
4565,4121,2016-03-25 00:00:00,311,24,79,414,1551.89,179.76,641.48,2373.13
4566,4121,2016-04-24 00:00:00,300,0,22,322,1497,0,178.64,1675.64
4567,4121,2016-05-23 00:00:00,357,22,26,405,1781.43,164.78,211.12,2157.33
4568,4121,2016-06-21 00:00:00,397,39,35,471,1981.03,292.11,284.2,2557.34
4569,4121,2016-07-21 00:00:00,294,55,45,394,1467.06,411.95,365.4,2244.41
4570,4121,2016-08-19 00:00:00,304,28,0,332,1516.96,209.72,0,1726.68
4571,4131,2014-12-23 00:00:00,315,0,3,318,1571.85,0,24.36,1596.21
4572,4131,2015-01-22 00:00:00,622,19,26,667,3103.78,142.31,211.12,3457.21
4573,4131,2015-02-20 00:00:00,299,27,15,341,1492.01,202.23,121.8,1816.04
4574,4131,2015-03-21 00:00:00,297,97,0,394,1482.03,726.53,0,2208.56
4575,4131,2015-04-19 00:00:00,299,36,0,335,1492.01,269.64,0,1761.65
4576,4131,2015-05-18 00:00:00,325,3,6,334,1621.75,22.47,48.72,1692.94
4577,4131,2015-06-17 00:00:00,278,58,501,837,1387.22,434.42,4068.12,5889.76
4578,4131,2015-07-17 00:00:00,297,14,6,317,1482.03,104.86,48.72,1635.61
4579,4131,2015-08-16 00:00:00,342,22,11,375,1706.58,164.78,89.32,1960.68
4580,4131,2015-09-14 00:00:00,303,20,21,344,1511.97,149.8,170.52,1832.29
4581,4131,2015-10-14 00:00:00,326,30,24,380,1626.74,224.7,194.88,2046.32
4582,4131,2015-11-13 00:00:00,288,0,18,306,1437.12,0,146.16,1583.28
4583,4131,2015-12-13 00:00:00,309,17,11,337,1541.91,127.33,89.32,1758.56
4584,4131,2016-01-11 00:00:00,297,24,27,348,1482.03,179.76,219.24,1881.03
4585,4131,2016-02-10 00:00:00,273,28,0,301,1362.27,209.72,0,1571.99
4586,4131,2016-03-11 00:00:00,294,30,143,467,1467.06,224.7,1161.16,2852.92
4587,4131,2016-04-09 00:00:00,306,31,95,432,1526.94,232.19,771.4,2530.53
4588,4131,2016-05-09 00:00:00,230,32,50,312,1147.7,239.68,406,1793.38
4589,4131,2016-06-08 00:00:00,268,26,53,347,1337.32,194.74,430.36,1962.42
4590,4131,2016-07-07 00:00:00,279,60,19,358,1392.21,449.4,154.28,1995.89
4591,4131,2016-08-06 00:00:00,287,26,20,333,1432.13,194.74,162.4,1789.27
4592,4131,2016-09-04 00:00:00,295,8,6,309,1472.05,59.92,48.72,1580.69
4593,4131,2016-10-03 00:00:00,299,33,12,344,1492.01,247.17,97.44,1836.62
4594,4131,2016-11-02 00:00:00,295,15,0,310,1472.05,112.35,0,1584.4
4595,4131,2016-12-30 00:00:00,273,0,19,292,1362.27,0,154.28,1516.55
4596,4141,2014-12-18 00:00:00,318,40,3,361,1586.82,299.6,24.36,1910.78
4597,4141,2015-01-17 00:00:00,338,2,4,344,1686.62,14.98,32.48,1734.08
4598,4141,2015-02-15 00:00:00,305,49,17,371,1521.95,367.01,138.04,2027
4599,4141,2015-03-16 00:00:00,297,24,7,328,1482.03,179.76,56.84,1718.63
4600,4141,2015-04-14 00:00:00,287,30,0,317,1432.13,224.7,0,1656.83
4601,4141,2015-05-14 00:00:00,290,25,34,349,1447.1,187.25,276.08,1910.43
4602,4141,2015-06-13 00:00:00,321,27,13,361,1601.79,202.23,105.56,1909.58
4603,4141,2015-07-12 00:00:00,355,79,23,457,1771.45,591.71,186.76,2549.92
4604,4141,2015-08-10 00:00:00,0,22,23,45,0,164.78,186.76,351.54
4605,4141,2015-09-09 00:00:00,294,54,28,376,1467.06,404.46,227.36,2098.88
4606,4141,2015-10-09 00:00:00,284,4,97,385,1417.16,29.96,787.64,2234.76
4607,4141,2015-11-08 00:00:00,293,71,7,371,1462.07,531.79,56.84,2050.7
4608,4141,2015-12-08 00:00:00,310,65,10,385,1546.9,486.85,81.2,2114.95
4609,4141,2016-01-06 00:00:00,288,18,19,325,1437.12,134.82,154.28,1726.22
4610,4141,2016-02-05 00:00:00,313,31,31,375,1561.87,232.19,251.72,2045.78
4611,4141,2016-03-05 00:00:00,282,72,34,388,1407.18,539.28,276.08,2222.54
4612,4141,2016-04-04 00:00:00,329,27,50,406,1641.71,202.23,406,2249.94
4613,4141,2016-05-03 00:00:00,303,0,36,339,1511.97,0,292.32,1804.29
4614,4141,2016-06-02 00:00:00,278,30,40,348,1387.22,224.7,324.8,1936.72
4615,4141,2016-07-01 00:00:00,306,40,30,376,1526.94,299.6,243.6,2070.14
4616,4141,2016-07-30 00:00:00,287,9,38,334,1432.13,67.41,308.56,1808.1
4617,4141,2016-08-29 00:00:00,305,41,7,353,1521.95,307.09,56.84,1885.88
4618,4141,2016-09-27 00:00:00,278,34,12,324,1387.22,254.66,97.44,1739.32
4619,4141,2016-10-27 00:00:00,173,0,8,181,863.27,0,64.96,928.23
4620,4141,2016-11-25 00:00:00,309,44,15,368,1541.91,329.56,121.8,1993.27
4621,4141,2016-12-24 00:00:00,303,24,0,327,1511.97,179.76,0,1691.73
4622,4151,2014-12-12 00:00:00,518,0,23,541,2584.82,0,186.76,2771.58
4623,4151,2015-01-11 00:00:00,528,0,9,537,2634.72,0,73.08,2707.8
4624,4151,2015-02-09 00:00:00,516,8,58,582,2574.84,59.92,470.96,3105.72
4625,4151,2015-03-11 00:00:00,497,24,4,525,2480.03,179.76,32.48,2692.27
4626,4151,2015-04-10 00:00:00,478,13,6,497,2385.22,97.37,48.72,2531.31
4627,4151,2015-05-10 00:00:00,497,11,0,508,2480.03,82.39,0,2562.42
4628,4151,2015-06-09 00:00:00,502,19,0,521,2504.98,142.31,0,2647.29
4629,4151,2015-07-08 00:00:00,483,86,10,579,2410.17,644.14,81.2,3135.51
4630,4151,2015-08-07 00:00:00,474,362,14,850,2365.26,2711.38,113.68,5190.32
4631,4151,2015-09-06 00:00:00,469,14,12,495,2340.31,104.86,97.44,2542.61
4632,4151,2015-10-05 00:00:00,516,0,8,524,2574.84,0,64.96,2639.8
4633,4151,2015-11-04 00:00:00,504,0,12,516,2514.96,0,97.44,2612.4
4634,4151,2015-12-04 00:00:00,599,0,4,603,2989.01,0,32.48,3021.49
4635,4151,2016-01-03 00:00:00,531,0,0,531,2649.69,0,0,2649.69
4636,4151,2016-02-02 00:00:00,515,12,0,527,2569.85,89.88,0,2659.73
4637,4151,2016-03-02 00:00:00,495,8,4,507,2470.05,59.92,32.48,2562.45
4638,4151,2016-04-01 00:00:00,504,19,10,533,2514.96,142.31,81.2,2738.47
4639,4151,2016-05-01 00:00:00,505,197,15,717,2519.95,1475.53,121.8,4117.28
4640,4151,2016-05-30 00:00:00,508,0,44,552,2534.92,0,357.28,2892.2
4641,4151,2016-06-29 00:00:00,499,3198,60,3757,2490.01,23953.02,487.2,26930.23
4642,4151,2016-07-28 00:00:00,518,0,13,531,2584.82,0,105.56,2690.38
4643,4151,2016-08-27 00:00:00,501,33,22,556,2499.99,247.17,178.64,2925.8
4644,4151,2016-09-26 00:00:00,494,17,14,525,2465.06,127.33,113.68,2706.07
4645,4151,2016-10-25 00:00:00,496,1,0,497,2475.04,7.49,0,2482.53
4646,4151,2016-11-23 00:00:00,524,22,23,569,2614.76,164.78,186.76,2966.3
4647,4151,2016-12-22 00:00:00,505,0,89,594,2519.95,0,722.68,3242.63
4648,4161,2015-03-04 00:00:00,291,26,20,337,1452.09,194.74,162.4,1809.23
4649,4161,2015-04-03 00:00:00,376,23,0,399,1876.24,172.27,0,2048.51
4650,4161,2015-05-03 00:00:00,298,38,23,359,1487.02,284.62,186.76,1958.4
4651,4161,2015-06-01 00:00:00,303,7,9,319,1511.97,52.43,73.08,1637.48
4652,4161,2015-06-30 00:00:00,304,34,12,350,1516.96,254.66,97.44,1869.06
4653,4161,2015-07-29 00:00:00,288,32,18,338,1437.12,239.68,146.16,1822.96
4654,4161,2015-08-28 00:00:00,260,35,25,320,1297.4,262.15,203,1762.55
4655,4161,2015-09-27 00:00:00,289,14,3,306,1442.11,104.86,24.36,1571.33
4656,4161,2015-10-26 00:00:00,301,56,20,377,1501.99,419.44,162.4,2083.83
4657,4161,2015-11-24 00:00:00,829,119,20,968,4136.71,891.31,162.4,5190.42
4658,4161,2015-12-23 00:00:00,295,44,19,358,1472.05,329.56,154.28,1955.89
4659,4161,2016-01-21 00:00:00,315,34,215,564,1571.85,254.66,1745.8,3572.31
4660,4161,2016-02-19 00:00:00,290,46,19,355,1447.1,344.54,154.28,1945.92
4661,4161,2016-03-19 00:00:00,503,28,42,573,2509.97,209.72,341.04,3060.73
4662,4171,2015-01-11 00:00:00,144,52,0,196,718.56,389.48,0,1108.04
4663,4171,2015-02-10 00:00:00,182,0,0,182,908.18,0,0,908.18
4664,4171,2015-03-11 00:00:00,141,0,8,149,703.59,0,64.96,768.55
4665,4171,2015-04-09 00:00:00,156,0,12,168,778.44,0,97.44,875.88
4666,4171,2015-05-08 00:00:00,157,6,7,170,783.43,44.94,56.84,885.21
4667,4171,2015-06-07 00:00:00,175,19,0,194,873.25,142.31,0,1015.56
4668,4171,2015-07-06 00:00:00,291,46,23,360,1452.09,344.54,186.76,1983.39
4669,4181,2017-01-01 00:00:00,481,0,7,488,2400.19,0,56.84,2457.03
4670,4191,2014-12-12 00:00:00,109,20,70,199,543.91,149.8,568.4,1262.11
4671,4191,2015-01-11 00:00:00,100,5,12,117,499,37.45,97.44,633.89
4672,4191,2015-02-09 00:00:00,114,31,35,180,568.86,232.19,284.2,1085.25
4673,4191,2015-03-11 00:00:00,95,13,57,165,474.05,97.37,462.84,1034.26
4674,4191,2015-04-09 00:00:00,95,16,33,144,474.05,119.84,267.96,861.85
4675,4191,2015-05-08 00:00:00,110,25,5,140,548.9,187.25,40.6,776.75
4676,4191,2015-06-07 00:00:00,105,12,18,135,523.95,89.88,146.16,759.99
4677,4191,2015-07-07 00:00:00,58,37,33,128,289.42,277.13,267.96,834.51
4678,4191,2015-08-06 00:00:00,147,29,15,191,733.53,217.21,121.8,1072.54
4679,4191,2015-09-05 00:00:00,101,136,26,263,503.99,1018.64,211.12,1733.75
4680,4191,2015-10-04 00:00:00,53,0,3,56,264.47,0,24.36,288.83
4681,4191,2015-11-02 00:00:00,291,43,23,357,1452.09,322.07,186.76,1960.92
4682,4191,2015-12-02 00:00:00,100,4,26,130,499,29.96,211.12,740.08
4683,4191,2016-01-31 00:00:00,96,48,44,188,479.04,359.52,357.28,1195.84
4684,4191,2016-03-01 00:00:00,0,68,38,106,0,509.32,308.56,817.88
4685,4201,2015-01-01 00:00:00,125,30,72,227,623.75,224.7,584.64,1433.09
4686,4201,2015-01-31 00:00:00,0,115,15,130,0,861.35,121.8,983.15
4687,4211,2014-12-28 00:00:00,503,10,24,537,2509.97,74.9,194.88,2779.75
4688,4211,2015-01-26 00:00:00,503,9,8,520,2509.97,67.41,64.96,2642.34
4689,4211,2015-02-24 00:00:00,415,30,10,455,2070.85,224.7,81.2,2376.75
4690,4211,2015-03-25 00:00:00,502,19,0,521,2504.98,142.31,0,2647.29
4691,4211,2015-04-24 00:00:00,505,611,13,1129,2519.95,4576.39,105.56,7201.9
4692,4211,2015-05-23 00:00:00,498,6,15,519,2485.02,44.94,121.8,2651.76
4693,4211,2015-06-21 00:00:00,509,3,0,512,2539.91,22.47,0,2562.38
4694,4211,2015-07-21 00:00:00,498,13,23,534,2485.02,97.37,186.76,2769.15
4695,4211,2015-08-20 00:00:00,516,2,0,518,2574.84,14.98,0,2589.82
4696,4211,2015-09-19 00:00:00,483,15,38,536,2410.17,112.35,308.56,2831.08
